event_id,session_id,turn_id,turn_ordinal,interaction_id,interaction_ref,analysis_unit,module_id,capability_id,call_ids_observed,signal_sources,eligibility_observed,activation_observed,observed_result,materialized_result_observed,effect_observed,observable_evidence,inference_confidence,adjudication,cost,detector_version,module_implementation_version,module_evaluation_version
ml2:9:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 259420, ""input_tokens"": 263159, ""output_tokens"": 1694, ""total_tokens"": 264853, ""uncached_input_tokens_approx"": 3739}}",3.0.4,1.0.1,3.0.0
ml2:9:narrative_delivery:diegetic_mechanics,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:9:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:9:rules_and_character_state:rules_resolution,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,evento,rules_and_character_state,rules_resolution,"[""call_gGe8OI0xrKpttJuC4Y35gKN1"", ""call_E9LiqRIeo2ysK2p54u37OFdB"", ""call_gggrekoJmaHUZPaVV6256nEI""]","[""comando"", ""output""]",sim,decisao,guardrail_bloqueou,,nao,"[""command:rule_query"", ""output:mechanical_guardrail_block"", ""command:cd_predefined""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 259419, ""input_tokens"": 263159, ""output_tokens"": 1694, ""total_tokens"": 264853, ""uncached_input_tokens_approx"": 3739}}",3.0.4,1.0.0,3.0.0
ml2:9:rules_and_character_state:roll_execution,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,evento,rules_and_character_state,roll_execution,"[""call_E9LiqRIeo2ysK2p54u37OFdB"", ""call_gggrekoJmaHUZPaVV6256nEI""]","[""comando"", ""output""]",sim,efeito,rolagem_resolvida,rolagem_resolvida,sim,"[""command:dice_batch"", ""output:dice_result"", ""command:dice""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:9:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,evento,rules_and_character_state,character_time_state,"[""call_LC7XHIsPPN4MSZ9OcewdfwWe""]","[""output""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:9:sidequest_authoring:opportunity_gate,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,evento,sidequest_authoring,opportunity_gate,"[""call_z4tiUwTKYICbaJPaSJT23Y0Z""]","[""comando""]",nao,gate_neutro,sem_oportunidade,,,"[""command:sidequest_gate_sem_oportunidade""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 259419, ""input_tokens"": 263159, ""output_tokens"": 1694, ""total_tokens"": 264852, ""uncached_input_tokens_approx"": 3739}}",3.0.4,1.0.0,3.0.0
ml2:9:sidequest_lifecycle:active_reassessment,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,evento,sidequest_lifecycle,active_reassessment,"[""call_z4tiUwTKYICbaJPaSJT23Y0Z""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:active_sidequest_reassessment"", ""output:sidequests_ativas_task48"", ""output:sidequests_ativas:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 259419, ""input_tokens"": 263158, ""output_tokens"": 1694, ""total_tokens"": 264852, ""uncached_input_tokens_approx"": 3739}}",3.0.4,1.0.0,3.0.0
ml2:9:sidequest_lifecycle:transactional_progress,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,evento,sidequest_lifecycle,transactional_progress,"[""call_LC7XHIsPPN4MSZ9OcewdfwWe""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:transactional_sidequest_progress"", ""output:progresso_sidequests:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:9:causal_narrative_routing:reactive_pressure_arbitration,01a09f66-45b5-7b90-9821-632d08dc446f,01a09ff1-2393-7bd0-8256-3705848053df,9,interaction-afb812724b1435add576,S022-I0013,turno,causal_narrative_routing,reactive_pressure_arbitration,"[""call_z4tiUwTKYICbaJPaSJT23Y0Z""]","[""output""]",indeterminada,consulta,marcador_observado,,,"[""output:schema_pressao_narrativa"", ""output:pressao_narrativa:""]",media,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 1815936, ""input_tokens"": 1842111, ""output_tokens"": 11857, ""total_tokens"": 1853968, ""uncached_input_tokens_approx"": 26175}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 259420, ""input_tokens"": 263159, ""output_tokens"": 1694, ""total_tokens"": 264853, ""uncached_input_tokens_approx"": 3740}}",3.0.4,1.0.0,3.0.0
ml2:10:context_and_memory:routed_context_access,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,turno,context_and_memory,routed_context_access,"[""call_H6xcDPqVdnOXCIvbKvuSwsoZ"", ""call_j1fEdMrTJoYwoIS9A3jvLtYp"", ""call_zJE0BnQixx4tC7Nls4MW9NTF"", ""call_Jw72ojuLv0io9WNpKCsSNz58""]","[""comando"", ""output""]",sim,consulta,acesso_cru_sem_justificativa,,nao,"[""command:routed_context_l2"", ""command:raw_read""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 260048, ""input_tokens"": 262929, ""output_tokens"": 1525, ""total_tokens"": 264454, ""uncached_input_tokens_approx"": 2881}}",3.0.4,1.0.1,3.0.0
ml2:10:turn_and_session_orchestration:transactional_turn,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,turno,turn_and_session_orchestration,transactional_turn,"[""call_zEeuWGxVuejhmoYW7jxYS5UM"", ""call_LvnFKMpDzEpvMQ716GwWqX8g"", ""call_nfiN6Vj3FAiiKRhuSqj5Lq5m""]","[""comando"", ""output"", ""ticket""]",sim,efeito,ciclo_concluido_apos_retry,turno_commitado,sim,"[""command:cronica_preparar"", ""command:cronica_concluir"", ""ticket:correlation_present"", ""output:versioned_orchestration_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 260048, ""input_tokens"": 262928, ""output_tokens"": 1524, ""total_tokens"": 264453, ""uncached_input_tokens_approx"": 2880}}",3.0.4,1.0.1,3.0.0
ml2:10:turn_and_session_orchestration:idempotent_commit,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,turno,turn_and_session_orchestration,idempotent_commit,"[""call_nfiN6Vj3FAiiKRhuSqj5Lq5m""]","[""output""]",sim,efeito,commit_exatamente_uma_vez,idempotencia_preservada,sim,"[""output:exactly_once_receipt""]",alta,,"{""attribution_class"": ""controle"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:10:narrative_delivery:narrative_density,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,turno,narrative_delivery,narrative_density,[],"[""resposta""]",sim,consulta,densidade_nao_avaliada,,,"[""response:size_observed_without_quality_judgment""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 260048, ""input_tokens"": 262929, ""output_tokens"": 1525, ""total_tokens"": 264454, ""uncached_input_tokens_approx"": 2881}}",3.0.4,1.0.1,3.0.0
ml2:10:narrative_delivery:diegetic_mechanics,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,turno,narrative_delivery,diegetic_mechanics,[],"[""resposta""]",sim,efeito,mecanica_exposta,mecanica_exposta,sim,"[""response:diegetic_mechanics""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:10:narrative_delivery:visible_closure,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,turno,narrative_delivery,visible_closure,[],"[""output"", ""resposta""]",sim,efeito,entrega_correlacionada,entrega_visivel,sim,"[""response:canonical_footer_is_last_line"", ""output:narrative_delivery_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.1,3.0.0
ml2:10:rules_and_character_state:rules_resolution,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,evento,rules_and_character_state,rules_resolution,"[""call_RnaB8QsYFGyqSqzYAff1wx2I"", ""call_kiyCgBZJgwOwTCRBk7GgGWai"", ""call_3aMwRrHnv6tg5GOk8tBOGtMR"", ""call_nfiN6Vj3FAiiKRhuSqj5Lq5m""]","[""comando"", ""output""]",sim,efeito,parametros_predefinidos,contrato_mecanico_validado,nao,"[""command:cd_missing"", ""command:ca_predefined"", ""command:cd_predefined"", ""output:rules_state_contract_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""primario"", ""parent_attributed_additive"": {""cached_input_tokens"": 260048, ""input_tokens"": 262929, ""output_tokens"": 1525, ""total_tokens"": 264454, ""uncached_input_tokens_approx"": 2881}}",3.0.4,1.0.0,3.0.0
ml2:10:rules_and_character_state:roll_execution,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,evento,rules_and_character_state,roll_execution,"[""call_RnaB8QsYFGyqSqzYAff1wx2I"", ""call_kiyCgBZJgwOwTCRBk7GgGWai"", ""call_3aMwRrHnv6tg5GOk8tBOGtMR""]","[""comando"", ""output""]",sim,efeito,rolagem_resolvida,rolagem_resolvida,sim,"[""command:dice_batch"", ""output:dice_result"", ""command:dice""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
ml2:10:rules_and_character_state:character_time_state,01a09f66-45b5-7b90-9821-632d08dc446f,01a0a000-71fb-7f63-bbfd-ad408de308cf,10,interaction-2e8ecd06c0bc109fd9b1,S022-I0014,evento,rules_and_character_state,character_time_state,"[""call_zEeuWGxVuejhmoYW7jxYS5UM"", ""call_nfiN6Vj3FAiiKRhuSqj5Lq5m""]","[""output"", ""ticket""]",sim,efeito,estado_commitado,estado_commitado,sim,"[""ticket:mechanical_obligation_precommitted"", ""output:rules_state_commit_receipt""]",alta,,"{""attribution_class"": ""dominio"", ""capability_cost_mode"": ""exposicao_apenas"", ""exposed_non_additive"": {""cached_input_tokens"": 2080384, ""input_tokens"": 2103431, ""output_tokens"": 12198, ""total_tokens"": 2115629, ""uncached_input_tokens_approx"": 23047}, ""marginal_cost"": null, ""marginal_cost_status"": ""indeterminado"", ""parent_allocation_role"": ""exposicao_apenas"", ""parent_attributed_additive"": {""cached_input_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""total_tokens"": 0, ""uncached_input_tokens_approx"": 0}}",3.0.4,1.0.0,3.0.0
