id,nome,tipo_nome,genero,raca,cultura_subraca,regiao_primaria,regioes_compativeis,status,fonte_base,fonte_url,observacao
FRN00438,Helgrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00439,Silitra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00440,Silidis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00441,Bethrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00442,Freydra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00443,Marfrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00444,Bethtra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00445,Astrdis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00446,Helgtra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00447,Kethild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00448,Thyhild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00449,Sigrtra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00450,Ingrdis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00451,Marhild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00452,Kethtra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00453,Weshild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00454,Olghild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00455,Helgdis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00456,Bethild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00457,Cefhild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00458,Kethdis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00459,Sigrdis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00460,Ragntra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00461,Bethdis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00462,Ragndis,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00463,Silirey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00464,Kethfrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00465,Helgfrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00466,Freydtra,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00467,Sigrfrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00468,Silihild,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00469,Ragnfrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00470,Bethfrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00471,Astrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00472,Wesrey,nome,feminino,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00473,Helmmark,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00474,Windwood,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00475,Helmborn,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00476,Ravenhand,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00477,Hornhand,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00478,Blackwood,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00479,Frostder,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00480,Helmson,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00481,Ironwind,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
FRN00482,Ironraven,sobrenome,neutro,Humano,Illuskana,Sword Coast North,Luskan; Neverwinter; Icewind Dale; Moonshae North; Waterdeep,gerado_compativel,D&D Basic Rules 2014 — Human Names and Ethnicities,https://www.dndbeyond.com/sources/dnd/basic-rules-2014/races,Nome gerado por padrão fonético/morfológico inspirado nas listas citadas; não é nome canônico atestado.
